 0,19 ; 0,23 ;;{(0, 10): [1305, 1233], (11, 20): [728, 701], (21, 30): [488, 475], (31, 40): [200, 222], (41, 50): [143, 131], (51, 60): [64, 98], (61, 70): [37, 43], (71, 80): [37, 46], (81, 90): [8, 26], (91, 100): [4, 39]};;;;;;;;;;;
 0,10 ; 0,29 ;;;;;;;;;;;;;
 0,14 ; 0,39 ;;;;;;;;;;;;;
 0,28 ; 0,86 ;;;;;;;;;;;;;
 0,14 ; 0,41 ;;;;;;;;;;;;;
 0,12 ; 0,34 ;;;;;;;;;;;;;
 0,17 ; 0,49 ;;;;;;;;;;;;;
 0,08 ; 0,23 ;;;;;;;;;;;;;
 0,14 ; 0,39 ;;;;;;;;;;;;;
 0,20 ; 0,57 ;;;;;;;;;;;;;
 0,19 ; 0,54 ;;;;;;;;;;;;;
 0,19 ; 0,54 ;;;;;;;;;;;;;
 0,24 ; 0,76 ;;;;;;;;;;;;;
 0,11 ; 0,31 ;;;;;;;;;;;;;
 0,25 ; 0,80 ;;;;;;;;;;;;;
 0,21 ; 0,68 ;;;;;;;;;;;;;
 0,22 ; 0,70 ;;;;;;;;;;;;;
 0,22 ; 0,70 ;;;;;;;;;;;;;
 0,21 ; 0,68 ;;;;;;;;;;;;;
 0,20 ; 0,57 ;;;;;;;;;;;;;
 0,17 ; 0,48 ;;;;;;;;;;;;;
 0,18 ; 0,52 ;;;;;;;;;;;;;
 0,21 ; 0,67 ;;;;;;;;;;;;;
 0,21 ; 0,67 ;;;;;;;;;;;;;
 0,08 ; 0,24 ;;;;;;;;;;;;;
 0,28 ; 0,86 ;;;;;;;;;;;;;
 0,19 ; 0,55 ;;;;;;;;;;;;;
 0,19 ; 0,55 ;;;;;;;;;;;;;
 0,14 ; 0,24 ;;;;;;;;;;;;;
 0,12 ; 0,16 ;;;;;;;;;;;;;
 0,22 ; 0,27 ;;;;;;;;;;;;;
 0,22 ; 0,27 ;;;;;;;;;;;;;
 0,29 ; 0,33 ;;;;;;;;;;;;;
 0,36 ; 0,62 ;;;;;;;;;;;;;
 0,24 ; 0,35 ;;;;;;;;;;;;;
 0,35 ; 0,40 ;;;;;;;;;;;;;
 0,45 ; 0,48 ;;;;;;;;;;;;;
 0,20 ; 0,27 ;;;;;;;;;;;;;
 0,49 ; 0,54 ;;;;;;;;;;;;;
 0,13 ; 0,46 ;;;;;;;;;;;;;
 0,27 ; 0,28 ;;;;;;;;;;;;;
 0,29 ; 0,31 ;;;;;;;;;;;;;
 0,05 ; 0,45 ;;;;;;;;;;;;;
 0,28 ; 0,30 ;;;;;;;;;;;;;
 0,12 ; 0,13 ;;;;;;;;;;;;;
 0,11 ; 0,20 ;;;;;;;;;;;;;
 0,20 ; 0,25 ;;;;;;;;;;;;;
 0,21 ; 0,23 ;;;;;;;;;;;;;
 0,21 ; 0,22 ;;;;;;;;;;;;;
 0,14 ; 0,24 ;;;;;;;;;;;;;
 0,09 ; 0,12 ;;;;;;;;;;;;;
 0,06 ; 0,09 ;;;;;;;;;;;;;
 0,11 ; 0,20 ;;;;;;;;;;;;;
 0,11 ; 0,16 ;;;;;;;;;;;;;
 0,14 ; 0,14 ;;;;;;;;;;;;;
 0,05 ; 0,06 ;;;;;;;;;;;;;
 0,09 ; 0,12 ;;;;;;;;;;;;;
 0,14 ; 0,18 ;;;;;;;;;;;;;
 0,16 ; 0,18 ;;;;;;;;;;;;;
 0,29 ; 0,31 ;;;;;;;;;;;;;
 0,23 ; 0,27 ;;;;;;;;;;;;;
 0,09 ; 0,18 ;;;;;;;;;;;;;
 0,07 ; 0,11 ;;;;;;;;;;;;;
 0,11 ; 0,22 ;;;;;;;;;;;;;
 0,06 ; 0,08 ;;;;;;;;;;;;;
 0,09 ; 0,10 ;;;;;;;;;;;;;
 0,03 ; 0,03 ;;;;;;;;;;;;;
 0,02 ; 0,03 ;;;;;;;;;;;;;
 0,04 ; 0,06 ;;;;;;;;;;;;;
 0,16 ; 0,35 ;;;;;;;;;;;;;
 0,14 ; 0,28 ;;;;;;;;;;;;;
 0,04 ; 0,06 ;;;;;;;;;;;;;
 0,02 ; 0,16 ;;;;;;;;;;;;;
 0,26 ; 0,29 ;;;;;;;;;;;;;
 0,16 ; 0,18 ;;;;;;;;;;;;;
 0,14 ; 0,31 ;;;;;;;;;;;;;
 0,14 ; 0,14 ;;;;;;;;;;;;;
 0,03 ; 0,03 ;;;;;;;;;;;;;
 0,02 ; 0,04 ;;;;;;;;;;;;;
 0,04 ; 0,06 ;;;;;;;;;;;;;
 0,09 ; 0,12 ;;;;;;;;;;;;;
 0,06 ; 0,09 ;;;;;;;;;;;;;
 0,19 ; 0,22 ;;;;;;;;;;;;;
 0,08 ; 0,09 ;;;;;;;;;;;;;
 0,07 ; 0,13 ;;;;;;;;;;;;;
 0,05 ; 0,06 ;;;;;;;;;;;;;
 0,16 ; 0,16 ;;;;;;;;;;;;;
 0,10 ; 0,27 ;;;;;;;;;;;;;
 0,11 ; 0,19 ;;;;;;;;;;;;;
 0,17 ; 0,46 ;;;;;;;;;;;;;
 0,21 ; 0,25 ;;;;;;;;;;;;;
 0,17 ; 0,20 ;;;;;;;;;;;;;
 0,36 ; 0,40 ;;;;;;;;;;;;;
 0,06 ; 0,07 ;;;;;;;;;;;;;
 0,06 ; 0,17 ;;;;;;;;;;;;;
 0,02 ; 0,02 ;;;;;;;;;;;;;
 0,02 ; 0,02 ;;;;;;;;;;;;;
 0,01 ; 0,01 ;;;;;;;;;;;;;
 0,02 ; 0,02 ;;;;;;;;;;;;;
 0,15 ; 0,18 ;;;;;;;;;;;;;
 0,15 ; 0,18 ;;;;;;;;;;;;;
 0,22 ; 0,27 ;;;;;;;;;;;;;
 0,22 ; 0,27 ;;;;;;;;;;;;;
 0,14 ; 0,15 ;;;;;;;;;;;;;
 0,32 ; 0,34 ;;;;;;;;;;;;;
 0,25 ; 0,27 ;;;;;;;;;;;;;
 0,54 ; 0,58 ;;;;;;;;;;;;;
 0,54 ; 0,58 ;;;;;;;;;;;;;
 0,54 ; 0,58 ;;;;;;;;;;;;;
 0,54 ; 0,58 ;;;;;;;;;;;;;
 0,22 ; 0,26 ;;;;;;;;;;;;;
 0,18 ; 0,22 ;;;;;;;;;;;;;
 0,23 ; 0,37 ;;;;;;;;;;;;;
 0,29 ; 0,30 ;;;;;;;;;;;;;
 0,31 ; 0,34 ;;;;;;;;;;;;;
 0,11 ; 0,13 ;;;;;;;;;;;;;
 0,20 ; 0,24 ;;;;;;;;;;;;;
 0,10 ; 0,12 ;;;;;;;;;;;;;
 0,17 ; 0,23 ;;;;;;;;;;;;;
 0,38 ; 0,49 ;;;;;;;;;;;;;
 0,44 ; 0,46 ;;;;;;;;;;;;;
 0,32 ; 0,35 ;;;;;;;;;;;;;
 0,10 ; 0,10 ;;;;;;;;;;;;;
 0,04 ; 0,05 ;;;;;;;;;;;;;
 0,15 ; 0,27 ;;;;;;;;;;;;;
 0,08 ; 0,13 ;;;;;;;;;;;;;
 0,02 ; 0,04 ;;;;;;;;;;;;;
 0,71 ; 0,86 ;;;;;;;;;;;;;
 0,02 ; 0,05 ;;;;;;;;;;;;;
 0,04 ; 0,07 ;;;;;;;;;;;;;
 0,04 ; 0,08 ;;;;;;;;;;;;;
 0,42 ; 0,78 ;;;;;;;;;;;;;
 0,11 ; 0,20 ;;;;;;;;;;;;;
 0,39 ; 0,46 ;;;;;;;;;;;;;
 0,17 ; 0,63 ;;;;;;;;;;;;;
 0,02 ; 0,04 ;;;;;;;;;;;;;
 0,03 ; 0,26 ;;;;;;;;;;;;;
 0,19 ; 0,32 ;;;;;;;;;;;;;
 0,50 ; 0,82 ;;;;;;;;;;;;;
 0,21 ; 0,28 ;;;;;;;;;;;;;
 0,56 ; 0,56 ;;;;;;;;;;;;;
 0,35 ; 0,56 ;;;;;;;;;;;;;
 0,21 ; 0,23 ;;;;;;;;;;;;;
 0,29 ; 0,29 ;;;;;;;;;;;;;
 0,28 ; 0,34 ;;;;;;;;;;;;;
 0,18 ; 0,85 ;;;;;;;;;;;;;
 0,46 ; 0,46 ;;;;;;;;;;;;;
 0,42 ; 0,42 ;;;;;;;;;;;;;
 0,10 ; 0,15 ;;;;;;;;;;;;;
 0,08 ; 0,12 ;;;;;;;;;;;;;
 0,36 ; 0,57 ;;;;;;;;;;;;;
 0,07 ; 0,11 ;;;;;;;;;;;;;
 0,03 ; 0,05 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,02 ; 0,03 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,76 ; 0,76 ;;;;;;;;;;;;;
 0,45 ; 0,69 ;;;;;;;;;;;;;
 0,85 ; 0,85 ;;;;;;;;;;;;;
 0,18 ; 0,47 ;;;;;;;;;;;;;
 0,17 ; 0,58 ;;;;;;;;;;;;;
 0,43 ; 0,56 ;;;;;;;;;;;;;
 0,27 ; 0,62 ;;;;;;;;;;;;;
 0,11 ; 0,33 ;;;;;;;;;;;;;
 0,30 ; 0,52 ;;;;;;;;;;;;;
 0,09 ; 0,16 ;;;;;;;;;;;;;
 0,02 ; 0,04 ;;;;;;;;;;;;;
 0,25 ; 0,46 ;;;;;;;;;;;;;
 0,10 ; 0,31 ;;;;;;;;;;;;;
 0,19 ; 0,24 ;;;;;;;;;;;;;
 0,89 ; 0,89 ;;;;;;;;;;;;;
 0,55 ; 0,55 ;;;;;;;;;;;;;
 0,49 ; 0,57 ;;;;;;;;;;;;;
 0,46 ; 0,56 ;;;;;;;;;;;;;
 0,07 ; 0,12 ;;;;;;;;;;;;;
 0,05 ; 0,09 ;;;;;;;;;;;;;
 0,11 ; 0,27 ;;;;;;;;;;;;;
 0,11 ; 0,12 ;;;;;;;;;;;;;
 0,11 ; 0,38 ;;;;;;;;;;;;;
 0,25 ; 0,25 ;;;;;;;;;;;;;
 0,10 ; 0,29 ;;;;;;;;;;;;;
 0,14 ; 0,36 ;;;;;;;;;;;;;
 0,22 ; 0,56 ;;;;;;;;;;;;;
 0,90 ; 0,90 ;;;;;;;;;;;;;
 0,09 ; 0,12 ;;;;;;;;;;;;;
 0,16 ; 0,71 ;;;;;;;;;;;;;
 0,15 ; 0,70 ;;;;;;;;;;;;;
 0,15 ; 0,70 ;;;;;;;;;;;;;
 0,01 ; 0,01 ;;;;;;;;;;;;;
 0,50 ; 0,50 ;;;;;;;;;;;;;
 0,21 ; 0,92 ;;;;;;;;;;;;;
 0,86 ; 1,00 ;;;;;;;;;;;;;
 0,85 ; 1,00 ;;;;;;;;;;;;;
 0,22 ; 0,27 ;;;;;;;;;;;;;
 0,38 ; 0,38 ;;;;;;;;;;;;;
 0,74 ; 0,81 ;;;;;;;;;;;;;
 0,15 ; 0,79 ;;;;;;;;;;;;;
 0,11 ; 0,13 ;;;;;;;;;;;;;
 0,11 ; 0,60 ;;;;;;;;;;;;;
 0,20 ; 0,93 ;;;;;;;;;;;;;
 0,07 ; 0,15 ;;;;;;;;;;;;;
 0,15 ; 0,35 ;;;;;;;;;;;;;
 0,26 ; 0,53 ;;;;;;;;;;;;;
 0,02 ; 0,03 ;;;;;;;;;;;;;
 0,02 ; 0,03 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,38 ; 0,58 ;;;;;;;;;;;;;
 0,13 ; 0,21 ;;;;;;;;;;;;;
 0,15 ; 0,25 ;;;;;;;;;;;;;
 0,36 ; 0,36 ;;;;;;;;;;;;;
 0,23 ; 0,34 ;;;;;;;;;;;;;
 0,27 ; 0,43 ;;;;;;;;;;;;;
 0,15 ; 0,57 ;;;;;;;;;;;;;
 0,20 ; 0,30 ;;;;;;;;;;;;;
 0,24 ; 0,34 ;;;;;;;;;;;;;
 0,53 ; 0,56 ;;;;;;;;;;;;;
 0,08 ; 0,10 ;;;;;;;;;;;;;
 0,91 ; 1,00 ;;;;;;;;;;;;;
 0,66 ; 0,66 ;;;;;;;;;;;;;
 0,28 ; 0,28 ;;;;;;;;;;;;;
 0,44 ; 0,44 ;;;;;;;;;;;;;
 0,03 ; 0,05 ;;;;;;;;;;;;;
 0,08 ; 0,10 ;;;;;;;;;;;;;
 0,40 ; 0,42 ;;;;;;;;;;;;;
 0,13 ; 0,78 ;;;;;;;;;;;;;
 0,10 ; 0,64 ;;;;;;;;;;;;;
 0,06 ; 0,12 ;;;;;;;;;;;;;
 0,13 ; 0,62 ;;;;;;;;;;;;;
 0,15 ; 0,32 ;;;;;;;;;;;;;
 0,11 ; 0,22 ;;;;;;;;;;;;;
 0,10 ; 0,25 ;;;;;;;;;;;;;
 0,11 ; 0,24 ;;;;;;;;;;;;;
 0,06 ; 0,13 ;;;;;;;;;;;;;
 0,08 ; 0,19 ;;;;;;;;;;;;;
 0,14 ; 0,48 ;;;;;;;;;;;;;
 0,09 ; 0,30 ;;;;;;;;;;;;;
 0,10 ; 0,48 ;;;;;;;;;;;;;
 0,14 ; 0,60 ;;;;;;;;;;;;;
 0,12 ; 0,30 ;;;;;;;;;;;;;
 0,07 ; 0,34 ;;;;;;;;;;;;;
 0,09 ; 0,23 ;;;;;;;;;;;;;
 0,13 ; 0,24 ;;;;;;;;;;;;;
 0,17 ; 0,57 ;;;;;;;;;;;;;
 0,16 ; 0,52 ;;;;;;;;;;;;;
 0,08 ; 0,14 ;;;;;;;;;;;;;
 0,28 ; 0,32 ;;;;;;;;;;;;;
 0,17 ; 0,34 ;;;;;;;;;;;;;
 0,07 ; 0,17 ;;;;;;;;;;;;;
 0,08 ; 0,18 ;;;;;;;;;;;;;
 0,13 ; 0,62 ;;;;;;;;;;;;;
 0,16 ; 0,27 ;;;;;;;;;;;;;
 0,09 ; 0,15 ;;;;;;;;;;;;;
 0,09 ; 0,43 ;;;;;;;;;;;;;
 0,13 ; 0,36 ;;;;;;;;;;;;;
 0,16 ; 0,18 ;;;;;;;;;;;;;
 0,02 ; 0,08 ;;;;;;;;;;;;;
 0,13 ; 0,20 ;;;;;;;;;;;;;
 0,13 ; 0,19 ;;;;;;;;;;;;;
 0,12 ; 0,22 ;;;;;;;;;;;;;
 0,12 ; 0,21 ;;;;;;;;;;;;;
 0,07 ; 0,20 ;;;;;;;;;;;;;
 0,16 ; 0,24 ;;;;;;;;;;;;;
 0,05 ; 0,17 ;;;;;;;;;;;;;
 0,07 ; 0,20 ;;;;;;;;;;;;;
 0,05 ; 0,15 ;;;;;;;;;;;;;
 0,07 ; 0,19 ;;;;;;;;;;;;;
 0,04 ; 0,10 ;;;;;;;;;;;;;
 0,06 ; 0,29 ;;;;;;;;;;;;;
 0,04 ; 0,11 ;;;;;;;;;;;;;
 0,06 ; 0,29 ;;;;;;;;;;;;;
 0,04 ; 0,13 ;;;;;;;;;;;;;
 0,04 ; 0,17 ;;;;;;;;;;;;;
 0,08 ; 0,34 ;;;;;;;;;;;;;
 0,33 ; 0,53 ;;;;;;;;;;;;;
 0,10 ; 0,21 ;;;;;;;;;;;;;
 0,13 ; 0,56 ;;;;;;;;;;;;;
 0,09 ; 0,10 ;;;;;;;;;;;;;
 0,28 ; 0,39 ;;;;;;;;;;;;;
 0,16 ; 0,88 ;;;;;;;;;;;;;
 0,34 ; 0,42 ;;;;;;;;;;;;;
 0,64 ; 0,64 ;;;;;;;;;;;;;
 0,62 ; 0,62 ;;;;;;;;;;;;;
 0,14 ; 0,92 ;;;;;;;;;;;;;
 0,53 ; 0,53 ;;;;;;;;;;;;;
 0,47 ; 0,63 ;;;;;;;;;;;;;
 0,64 ; 0,70 ;;;;;;;;;;;;;
 0,11 ; 0,12 ;;;;;;;;;;;;;
 0,27 ; 0,42 ;;;;;;;;;;;;;
 0,39 ; 0,45 ;;;;;;;;;;;;;
 0,33 ; 0,62 ;;;;;;;;;;;;;
 0,14 ; 0,24 ;;;;;;;;;;;;;
 0,49 ; 0,49 ;;;;;;;;;;;;;
 0,27 ; 0,38 ;;;;;;;;;;;;;
 0,05 ; 0,05 ;;;;;;;;;;;;;
 0,07 ; 0,25 ;;;;;;;;;;;;;
 0,29 ; 0,32 ;;;;;;;;;;;;;
 0,51 ; 0,54 ;;;;;;;;;;;;;
 0,06 ; 0,09 ;;;;;;;;;;;;;
 0,67 ; 0,67 ;;;;;;;;;;;;;
 0,07 ; 0,08 ;;;;;;;;;;;;;
 0,08 ; 0,42 ;;;;;;;;;;;;;
 0,05 ; 0,08 ;;;;;;;;;;;;;
 0,25 ; 0,55 ;;;;;;;;;;;;;
 0,50 ; 0,50 ;;;;;;;;;;;;;
 0,16 ; 0,16 ;;;;;;;;;;;;;
 0,80 ; 0,80 ;;;;;;;;;;;;;
 0,52 ; 0,85 ;;;;;;;;;;;;;
 0,18 ; 0,33 ;;;;;;;;;;;;;
 0,17 ; 0,27 ;;;;;;;;;;;;;
 0,77 ; 0,81 ;;;;;;;;;;;;;
 0,25 ; 0,31 ;;;;;;;;;;;;;
 0,20 ; 0,27 ;;;;;;;;;;;;;
 0,45 ; 0,50 ;;;;;;;;;;;;;
 0,17 ; 0,81 ;;;;;;;;;;;;;
 0,17 ; 0,81 ;;;;;;;;;;;;;
 0,23 ; 0,25 ;;;;;;;;;;;;;
 0,04 ; 0,06 ;;;;;;;;;;;;;
 0,02 ; 0,06 ;;;;;;;;;;;;;
 0,02 ; 0,02 ;;;;;;;;;;;;;
 0,03 ; 0,05 ;;;;;;;;;;;;;
 0,01 ; 0,02 ;;;;;;;;;;;;;
 0,01 ; 0,02 ;;;;;;;;;;;;;
 0,02 ; 0,06 ;;;;;;;;;;;;;
 0,02 ; 0,03 ;;;;;;;;;;;;;
 0,01 ; 0,02 ;;;;;;;;;;;;;
 0,04 ; 0,06 ;;;;;;;;;;;;;
 0,03 ; 0,05 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,01 ; 0,01 ;;;;;;;;;;;;;
 0,06 ; 0,07 ;;;;;;;;;;;;;
 0,02 ; 0,02 ;;;;;;;;;;;;;
 0,05 ; 0,06 ;;;;;;;;;;;;;
 0,05 ; 0,06 ;;;;;;;;;;;;;
 0,05 ; 0,07 ;;;;;;;;;;;;;
 0,04 ; 0,05 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,02 ; 0,03 ;;;;;;;;;;;;;
 0,02 ; 0,06 ;;;;;;;;;;;;;
 0,02 ; 0,07 ;;;;;;;;;;;;;
 0,04 ; 0,06 ;;;;;;;;;;;;;
 0,02 ; 0,02 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,05 ; 0,07 ;;;;;;;;;;;;;
 0,04 ; 0,06 ;;;;;;;;;;;;;
 0,02 ; 0,03 ;;;;;;;;;;;;;
 0,01 ; 0,04 ;;;;;;;;;;;;;
 0,02 ; 0,02 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,02 ; 0,06 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,04 ; 0,05 ;;;;;;;;;;;;;
 0,05 ; 0,06 ;;;;;;;;;;;;;
 0,04 ; 0,06 ;;;;;;;;;;;;;
 0,03 ; 0,07 ;;;;;;;;;;;;;
 0,03 ; 0,08 ;;;;;;;;;;;;;
 0,03 ; 0,07 ;;;;;;;;;;;;;
 0,03 ; 0,07 ;;;;;;;;;;;;;
 0,04 ; 0,06 ;;;;;;;;;;;;;
 0,02 ; 0,02 ;;;;;;;;;;;;;
 0,02 ; 0,03 ;;;;;;;;;;;;;
 0,07 ; 0,09 ;;;;;;;;;;;;;
 0,07 ; 0,08 ;;;;;;;;;;;;;
 0,02 ; 0,03 ;;;;;;;;;;;;;
 0,02 ; 0,03 ;;;;;;;;;;;;;
 0,03 ; 0,07 ;;;;;;;;;;;;;
 0,06 ; 0,08 ;;;;;;;;;;;;;
 0,05 ; 0,06 ;;;;;;;;;;;;;
 0,01 ; 0,02 ;;;;;;;;;;;;;
 0,01 ; 0,07 ;;;;;;;;;;;;;
 0,06 ; 0,07 ;;;;;;;;;;;;;
 0,04 ; 0,06 ;;;;;;;;;;;;;
 0,02 ; 0,02 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,02 ; 0,03 ;;;;;;;;;;;;;
 0,03 ; 0,05 ;;;;;;;;;;;;;
 0,01 ; 0,02 ;;;;;;;;;;;;;
 0,01 ; 0,02 ;;;;;;;;;;;;;
 0,01 ; 0,01 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,02 ; 0,06 ;;;;;;;;;;;;;
 0,01 ; 0,03 ;;;;;;;;;;;;;
 0,02 ; 0,04 ;;;;;;;;;;;;;
 0,01 ; 0,02 ;;;;;;;;;;;;;
 0,04 ; 0,06 ;;;;;;;;;;;;;
 0,01 ; 0,04 ;;;;;;;;;;;;;
 0,02 ; 0,06 ;;;;;;;;;;;;;
 0,02 ; 0,06 ;;;;;;;;;;;;;
 0,02 ; 0,02 ;;;;;;;;;;;;;
 0,02 ; 0,03 ;;;;;;;;;;;;;
 0,02 ; 0,03 ;;;;;;;;;;;;;
 0,03 ; 0,07 ;;;;;;;;;;;;;
 0,03 ; 0,08 ;;;;;;;;;;;;;
 0,03 ; 0,07 ;;;;;;;;;;;;;
 0,03 ; 0,07 ;;;;;;;;;;;;;
 0,01 ; 0,02 ;;;;;;;;;;;;;
 0,01 ; 0,01 ;;;;;;;;;;;;;
 0,01 ; 0,03 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,04 ; 0,05 ;;;;;;;;;;;;;
 0,02 ; 0,04 ;;;;;;;;;;;;;
 0,01 ; 0,02 ;;;;;;;;;;;;;
 0,03 ; 0,07 ;;;;;;;;;;;;;
 0,03 ; 0,07 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,03 ; 0,08 ;;;;;;;;;;;;;
 0,02 ; 0,05 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,03 ; 0,07 ;;;;;;;;;;;;;
 0,03 ; 0,08 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,02 ; 0,04 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,02 ; 0,06 ;;;;;;;;;;;;;
 0,04 ; 0,05 ;;;;;;;;;;;;;
 0,01 ; 0,02 ;;;;;;;;;;;;;
 0,01 ; 0,02 ;;;;;;;;;;;;;
 0,03 ; 0,04 ;;;;;;;;;;;;;
 0,02 ; 0,02 ;;;;;;;;;;;;;
 0,01 ; 0,02 ;;;;;;;;;;;;;
 0,01 ; 0,02 ;;;;;;;;;;;;;
 0,03 ; 0,07 ;;;;;;;;;;;;;
 0,05 ; 0,07 ;;;;;;;;;;;;;
 0,02 ; 0,03 ;;;;;;;;;;;;;
 0,01 ; 0,07 ;;;;;;;;;;;;;
 0,06 ; 0,08 ;;;;;;;;;;;;;
 0,04 ; 0,06 ;;;;;;;;;;;;;
 0,05 ; 0,07 ;;;;;;;;;;;;;
 0,04 ; 0,06 ;;;;;;;;;;;;;
 0,04 ; 0,09 ;;;;;;;;;;;;;
 0,07 ; 0,08 ;;;;;;;;;;;;;
 0,02 ; 0,03 ;;;;;;;;;;;;;
